title,layout,URL,address,section_name,region_name,lng,lat,price,area
林森北路85巷林森北路全新裝潢搶手套房,,https://rent.591.com.tw/rent-detail-4695898.html,台北市中山區林森北路85巷,中山,台北市,121.5265714,25.0494329,8500,7
康定路全新兩房，優質住宅,2房1廳1衛,https://rent.591.com.tw/rent-detail-4721817.html,台北市萬華區康定路,萬華,台北市,121.5019548,25.0396790,35000,29
忠孝東路七段全新<U+88C5>修交通便捷近南<U+8F6F><U+56ED><U+533A>,,https://rent.591.com.tw/rent-detail-4676843.html,台北市南港區忠孝東路七段,南港,台北市,121.6055758,25.0518510,10500,6
羅斯福路四段78巷公館捷運站1分鐘!超優惠雅房出租!近台大,,https://rent.591.com.tw/rent-detail-4742521.html,台北市中正區羅斯福路四段78巷,中正,台北市,121.5346879,25.0141544,6500,3
康寧路一段195巷全新AIT一層一戶3+1房,3房2廳1衛,https://rent.591.com.tw/rent-detail-4739521.html,台北市內湖區康寧路一段195巷,內湖,台北市,121.5967853,25.0787743,32000,28
士東路24H中庭管理.屋況佳.附坡坪大車位.,3房2廳2衛,https://rent.591.com.tw/rent-detail-4727649.html,台北市士林區士東路,士林,台北市,121.5335525,25.1127719,55000,45.8
天津街近中山捷運套房出租,,https://rent.591.com.tw/rent-detail-4721836.html,台北市中山區天津街,中山,台北市,121.5229340,25.0498988,13000,10
延平北路五段197巷幽靜一樓住家(附地下室)，含車位!,1房2廳1衛,https://rent.591.com.tw/rent-detail-4718343.html,台北市士林區延平北路五段197巷,士林,台北市,121.5100252,25.0835071,25000,30
明水路397巷安靜舒適，適合2人居住,1房1廳2衛,https://rent.591.com.tw/rent-detail-4680566.html,台北市中山區明水路397巷7弄60號,中山,台北市,121.5512230,25.0785359,22000,15
裕民六路114巷石牌溫馨套房,,https://rent.591.com.tw/rent-detail-4707460.html,台北市北投區裕民六路114巷,北投,台北市,121.5187206,25.1144005,7800,6
長沙街二段長沙街-6樓套房出租4-6坪,,https://rent.591.com.tw/rent-detail-4714691.html,台北市萬華區長沙街二段,萬華,台北市,121.5032806,25.0404283,8500,5
"重慶北路三段252巷大坪數,全新裝潢,大陽台,圓山捷運,市埸",3房2廳2衛,https://rent.591.com.tw/rent-detail-4734307.html,台北市大同區重慶北路三段252巷,大同,台北市,121.5129700,25.0713113,29000,36
明德路17巷北投區-近明德站超平價租金附全套家電家具,,https://rent.591.com.tw/rent-detail-3213419.html,台北市北投區明德路17巷,北投,台北市,121.5169761,25.1072716,4500,3
"崇德街獨立門戶出入,通風好,採光佳,捷運兩分鐘",,https://rent.591.com.tw/rent-detail-4703770.html,台北市信義區崇德街,信義,台北市,121.5621431,25.0180538,8500,9
忠孝東路四段ＳＯＧＯ隔壁外商最愛高級小豪宅、境優,2房1廳1衛,https://rent.591.com.tw/rent-detail-622220.html,台北市大安區忠孝東路四段,大安,台北市,121.5506946,25.0415633,33000,18
延平北路四段裝潢家具近圓山大橋雙捷運校含網路通風良好,2房1廳1衛,https://rent.591.com.tw/rent-detail-4747855.html,台北市大同區延平北路四段,大同,台北市,121.5112440,25.0730196,27000,30
景興路202巷鄰學區，公園，景美捷運2分鐘，電梯4房,4房2廳2衛,https://rent.591.com.tw/rent-detail-4750709.html,台北市文山區景興路202巷,文山,台北市,121.5437574,24.9916211,33000,50
吳興街284巷可售※全新裝，生活交通方便2房，7在樓下,2房2廳2衛,https://rent.591.com.tw/rent-detail-4682467.html,台北市信義區吳興街284巷,信義,台北市,121.5635727,25.0242317,55000,31.1
松江路松江南京站五分時尚溫馨兩房,2房1廳1衛,https://rent.591.com.tw/rent-detail-4712917.html,台北市中山區松江路,中山,台北市,121.5332765,25.0595606,40000,17
"泰順街近師大之光線充足,可看到101大樓之套房",,https://rent.591.com.tw/rent-detail-4677988.html,台北市大安區泰順街,大安,台北市,121.5312942,25.0234621,9300,6
永康街4巷東門MRT.永康街.可短租ENG,,https://rent.591.com.tw/rent-detail-4698520.html,台北市大安區永康街4巷,大安,台北市,121.5298214,25.0329245,20000,6.7
嘉興街六張犁和平東吳興街敦化南安居街通化街基隆,2房2廳1衛,https://rent.591.com.tw/rent-detail-4737492.html,台北市信義區嘉興街,信義,台北市,121.5571049,25.0277553,29000,22
松江路164巷靜巷景觀小豪宅#浴缸#大露臺(非大平台),1房1廳1衛,https://rent.591.com.tw/rent-detail-4734797.html,台北市中山區松江路164巷63號,中山,台北市,,,36000,14
敦化南路二段Boss國際租賃團隊～愛戀敦南景觀首璽,3房2廳2衛,https://rent.591.com.tw/rent-detail-4682403.html,台北市大安區敦化南路二段,大安,台北市,121.5485022,25.0256763,55000,41
龍江路21巷溫馨套房、設備齊全、立即入住,,https://rent.591.com.tw/rent-detail-4754523.html,台北市中山區龍江路21巷,中山,台北市,121.5412242,25.0477858,12000,6.5
舊莊街一段全新裝潢雅房,,https://rent.591.com.tw/rent-detail-4689962.html,台北市南港區舊莊街一段64號,南港,台北市,121.6185854,25.0409429,6000,5
立功街80巷美裝套房(近華碩、和碩、大愛台),,https://rent.591.com.tw/rent-detail-4690681.html,台北市北投區立功街80巷,北投,台北市,121.4695978,25.1256468,7500,5
南京東路五段250巷近捷運新裝潢獨立套房,,https://rent.591.com.tw/rent-detail-4753684.html,台北市松山區南京東路五段250巷,松山,台北市,121.5656822,25.0507327,18500,7
基隆路一段「信義國際」歐式雙主臥四房，即可入住,4房2廳3衛,https://rent.591.com.tw/rent-detail-4706600.html,台北市信義區基隆路一段,信義,台北市,121.5647410,25.0418853,86000,85.1
中華路二段441巷近古亭國中百萬全新裝潢套房、1樓免爬樓梯,,https://rent.591.com.tw/rent-detail-4728393.html,台北市中正區中華路二段441巷,中正,台北市,121.5090963,25.0257159,11500,5
富陽街20巷獨立電表家具電器全採光優近捷運生活機能佳,,https://rent.591.com.tw/rent-detail-4757964.html,台北市大安區富陽街20巷1號,大安,台北市,,,10000,7
八德路四段204巷捷運南京三民站松山區八德路四段,,https://rent.591.com.tw/rent-detail-4692667.html,台北市松山區八德路四段204巷1號,松山,台北市,,,8500,5
經貿二路157巷南軟園區.新成屋新裝潢2房2廳.全新傢俱,2房2廳1衛,https://rent.591.com.tw/rent-detail-4753200.html,台北市南港區經貿二路157巷,南港,台北市,121.6172330,25.0602891,40000,25
德惠街近中山國小站.晴光商圈3米6套房,,https://rent.591.com.tw/rent-detail-4757956.html,台北市中山區德惠街,中山,台北市,121.5279672,25.0666261,15500,9
和平西路三段218巷近捷運龍山寺站套房,,https://rent.591.com.tw/rent-detail-4458030.html,台北市萬華區和平西路三段218巷,萬華,台北市,121.4964592,25.0346902,7000,6
松江路211巷雅房~建國北路民生東路口安靜巷內,,https://rent.591.com.tw/rent-detail-4745026.html,台北市中山區松江路211巷,中山,台北市,121.5332765,25.0595606,7500,6
文林北路歐洲美國日僑學校近石牌士林科學園區,3房2廳2衛,https://rent.591.com.tw/rent-detail-4720098.html,台北市北投區文林北路306號,北投,台北市,121.5115971,25.1107620,75000,52
和平西路三段華江橋頭圓環二樓兩房住辦,2房2廳1衛,https://rent.591.com.tw/rent-detail-4756576.html,台北市萬華區和平西路三段,萬華,台北市,121.4977014,25.0352461,18000,25
溫泉路北投公園旁，兩房附車位可泡溫泉,2房1廳1衛,https://rent.591.com.tw/rent-detail-4684803.html,台北市北投區溫泉路81號,北投,台北市,121.5058483,25.1355273,22000,23.8
大東路整層出租進夜市，捷運,2房2廳1衛,https://rent.591.com.tw/rent-detail-4728442.html,台北市士林區大東路1536號,士林,台北市,121.5247680,25.0883650,20000,22
康定路台北晶麒飯店宅一卡皮箱入住歐式裝潢★,開放式格局,https://rent.591.com.tw/rent-detail-4698460.html,台北市萬華區康定路105號,萬華,台北市,121.5020431,25.0394756,24000,16
木柵路二段7巷7巷2號2樓,,https://rent.591.com.tw/rent-detail-4677909.html,台北市文山區木柵路二段7巷2號,文山,台北市,121.5589109,24.9890265,5000,5
松仁路281巷人文陽光：溫馨人文別墅型套房，有專屬院子,,https://rent.591.com.tw/rent-detail-4719871.html,台北市信義區松仁路281巷,信義,台北市,121.5708744,25.0233961,13000,6
安和路一段127巷捷運信義安和.1房1廳雅致住家,,https://rent.591.com.tw/rent-detail-4612682.html,台北市大安區安和路一段127巷,大安,台北市,121.5534095,25.0346245,23000,20
"金龍路內湖捷運站附近,套房",,https://rent.591.com.tw/rent-detail-4717236.html,台北市內湖區金龍路,內湖,台北市,121.5903014,25.0857881,10000,6
興隆路二段203巷離塵不離市，重新整理粉刷，即可入住。,3房2廳2衛,https://rent.591.com.tw/rent-detail-4754321.html,台北市文山區興隆路二段203巷,文山,台北市,121.5481007,25.0021150,23000,26
成功路二段生活機能佳三軍總醫院對面,,https://rent.591.com.tw/rent-detail-4729219.html,台北市內湖區成功路二段,內湖,台北市,121.5914146,25.0690078,10000,7
廣州街全新裝潢套房.龍山捷運5分鐘,,https://rent.591.com.tw/rent-detail-4514061.html,台北市萬華區廣州街220號,萬華,台北市,121.4970056,25.0367026,7800,6
重慶南路三段自強市場公車站附近，適合上班居家。,1房1廳1衛,https://rent.591.com.tw/rent-detail-4745007.html,台北市中正區重慶南路三段131號,中正,台北市,121.5170459,25.0238037,18500,21
重慶北路四段1巷近公園優值雅房年終促銷(限男生),,https://rent.591.com.tw/rent-detail-4706553.html,台北市士林區重慶北路四段1巷,士林,台北市,121.5120105,25.0794934,5900,4
東華街二段捷運站旁數之海四房車庫綠意盎然,4房2廳2衛,https://rent.591.com.tw/rent-detail-4687295.html,台北市北投區東華街二段,北投,台北市,121.5095771,25.1204149,40000,50.5
敦化南路一段187巷東區敦化大廈四房帶車位,4房2廳2衛,https://rent.591.com.tw/rent-detail-4704526.html,台北市大安區敦化南路一段187巷,大安,台北市,121.5507765,25.0425912,79999,86.2
中山北路六段277巷芝山捷運站中山北路六段優質雅房,,https://rent.591.com.tw/rent-detail-4677949.html,台北市士林區中山北路六段277巷4弄20號,士林,台北市,121.5245149,25.1103058,7500,6
泰順街50巷捷運台電大樓站-師大旁套房可住2人,,https://rent.591.com.tw/rent-detail-4720714.html,台北市大安區泰順街50巷,大安,台北市,121.5303097,25.0231448,11500,8
延平北路六段出租鄉林左岸涵碧樓風格附車位,3房2廳2衛,https://rent.591.com.tw/rent-detail-4675957.html,台北市士林區延平北路六段211號,士林,台北市,121.5055705,25.0893546,55000,65.4
汀州路三段60巷3房電梯住家遠眺陽明山還有坡坪大車位,3房2廳2衛,https://rent.591.com.tw/rent-detail-4739991.html,台北市中正區汀州路三段60巷,中正,台北市,121.5310386,25.0153682,45000,42
內湖路二段內湖國小旁麗山街口(租金已含管理費),類型：平面式,https://rent.591.com.tw/rent-detail-4734720.html,台北市內湖區內湖路二段51號,內湖,台北市,121.5818680,25.0795905,4000,10
裕民六路雙併美麗華廈,3房2廳2衛,https://rent.591.com.tw/rent-detail-4703890.html,台北市北投區裕民六路,北投,台北市,121.5173555,25.1141851,38000,43.9
福林路255巷近泰北高中、東吳大學女生房，可炊,,https://rent.591.com.tw/rent-detail-4730574.html,台北市士林區福林路255巷,士林,台北市,121.5351744,25.0989747,6000,8
健康路3巷租便宜二樓辦公住家健康路近南京東路口,2房2廳2衛,https://rent.591.com.tw/rent-detail-4737252.html,台北市松山區健康路3巷,松山,台北市,121.5522377,25.0522163,32000,42
中山北路七段219巷天母商圈近新光三越天母店稀有高級豪宅,3房1廳2衛,https://rent.591.com.tw/rent-detail-4747784.html,台北市士林區中山北路七段219巷10號,士林,台北市,121.5327214,25.1280053,42000,56
延吉街15X號6樓,,https://rent.591.com.tw/rent-detail-4749278.html,台北市大安區延吉街,大安,台北市,121.5551559,25.0387539,16500,8
長沙街二段全新裝潢典雅優質大套房,,https://rent.591.com.tw/rent-detail-4754879.html,台北市萬華區長沙街二段,萬華,台北市,121.5032806,25.0404283,11000,8
興隆路三段207巷優質套房出租~乾淨舒適住屋環境,,https://rent.591.com.tw/rent-detail-4648879.html,台北市文山區興隆路三段207巷,文山,台北市,121.5612095,24.9948675,9000,6
羅斯福路六段媲美星級飯店高級裝潢,,https://rent.591.com.tw/rent-detail-4736438.html,台北市文山區羅斯福路六段62號,文山,台北市,121.5399820,24.9988340,11000,6
溫泉路65巷休閒風溫泉電梯小豪宅(離捷運站200米),,https://rent.591.com.tw/rent-detail-4705607.html,台北市北投區溫泉路65巷,北投,台北市,121.5045267,25.1353763,17500,16
汀州路一段340巷6000元獨立套房,,https://rent.591.com.tw/rent-detail-4741399.html,台北市中正區汀州路一段340巷6弄9號,中正,台北市,121.5125704,25.0258093,6000,4
大業路280巷奇岩站五分鐘新裝修機能佳3房2廳,3房2廳2衛,https://rent.591.com.tw/rent-detail-4705746.html,台北市北投區大業路280巷9弄7號,北投,台北市,121.4985970,25.1276780,17000,28
仁愛路四段408巷近捷運，國父紀念館附近，採光佳，機能好,,https://rent.591.com.tw/rent-detail-4739690.html,台北市大安區仁愛路四段408巷,大安,台北市,121.5568981,25.0369297,14000,8
萬美街二段台北市少有複合式一樓~高級裝潢~,6房2廳3衛,https://rent.591.com.tw/rent-detail-4701505.html,台北市文山區萬美街二段51號,文山,台北市,121.5644690,25.0052490,60000,101
市民大道四段忠孝敦化黃金獨立門牌電梯大樓,開放式格局,https://rent.591.com.tw/rent-detail-4674229.html,台北市大安區市民大道四段124號,大安,台北市,121.5512511,25.0443765,20000,13
"民生東路一段民生東路一段獨立套房,裝潢美家俱全交通便",,https://rent.591.com.tw/rent-detail-4738010.html,台北市中山區民生東路一段78號,中山,台北市,121.5266995,25.0579533,18700,12
華西街大廈獨立套房，近龍山寺捷運1分鐘,,https://rent.591.com.tw/rent-detail-4704520.html,台北市萬華區華西街17號,萬華,台北市,121.4986419,25.0391676,12900,10
環山路一段60巷優質獨立房(近內科),2房1廳1衛,https://rent.591.com.tw/rent-detail-4385806.html,台北市內湖區環山路一段60巷,內湖,台北市,121.5663721,25.0870596,20000,15
建國南路二段大安森林公園旁，捷運【科技大樓站】備廚房,,https://rent.591.com.tw/rent-detail-4633857.html,台北市大安區建國南路二段151巷,大安,台北市,121.5386505,25.0287454,13500,8
